client_id,birth_date,district_id,gender
5409,25-03-1971,15,480325
5413,10-04-1969,33,460410
5420,19-07-1958,61,350719
5433,24-09-1998,50,750924
5441,25-01-1980,18,570125
5445,16-09-1975,69,520916
5450,28-08-1963,8,400828
5460,01-10-1984,63,611001
5461,20-11-1995,9,685920
5462,08-09-1986,9,630908
5468,27-07-1971,68,445527
5469,02-05-2006,63,795302
5472,10-05-1979,53,560510
5473,09-10-1995,70,685809
5478,27-10-1968,33,451027
5487,17-11-1974,56,475917
5517,13-03-1987,57,640313
5521,15-07-2000,9,735515
5526,19-03-1970,27,470319
5527,28-01-1969,27,416128
5530,29-03-1976,12,530329
5531,15-05-2002,4,790515
5539,05-06-1958,74,350605
5563,01-01-1999,1,760101
5565,22-02-1994,3,666222
5574,12-11-1997,9,705912
5579,16-02-1974,77,510216
5580,01-05-1979,77,525301
5606,06-08-2003,4,800806
5617,01-10-1985,56,585801
5618,22-05-1980,63,535322
5642,04-01-1985,70,576104
5684,02-05-1982,8,555302
5699,08-10-1973,73,501008
5701,22-01-1987,2,596122
5704,09-12-2002,66,756009
5722,07-12-1986,64,596007
5727,24-02-1976,54,530224
5736,16-05-1976,1,530516
5753,23-05-1971,39,480523
5760,08-05-1971,66,480508
5761,11-07-1968,66,415511
5774,15-03-1987,46,605115
5775,10-03-1978,46,550310
5788,04-05-1985,72,620504
5801,10-02-2007,26,796210
5826,09-09-1991,15,680909
5827,28-03-2002,15,755128
5858,17-07-1975,52,520717
5859,29-03-1972,52,455129
5860,22-04-1987,47,640422
5866,03-06-2005,67,785403
5873,06-06-2006,5,795406
5911,03-10-1958,14,351003
5928,10-11-1997,42,705910
5965,10-04-1974,50,510410
5977,31-05-2002,43,790531
5978,27-03-1971,33,445127
6001,01-05-1960,60,370501
6015,21-11-1996,54,731121
6033,27-05-1989,1,660527
6034,15-08-1962,20,390815
6039,03-09-1985,1,585703
6040,10-04-1986,1,630410
6042,12-10-1986,53,631012
6052,06-04-1972,40,490406
6067,13-05-1977,70,505313
6077,30-06-2007,54,805430
6112,28-02-1986,43,586228
6114,15-04-1967,66,405215
6115,25-02-1981,13,536225
6122,16-04-1995,6,685216
6144,19-02-1984,54,566219
6175,17-05-1987,72,640517
6178,15-12-1967,1,406015
6183,16-11-1986,1,631116
6185,05-05-1975,58,485305
6186,27-05-1975,58,520527
6191,24-12-1975,74,521224
6196,09-03-1966,68,430309
6235,04-04-1963,5,400404
6255,01-03-1973,54,465101
6256,21-05-1964,54,410521
6257,20-10-1969,75,425820
6272,10-10-1965,1,421010
6275,30-12-1979,13,561230
6299,09-08-1959,1,360809
6301,08-05-1976,55,495308
6317,27-03-1984,77,575127
6318,05-03-1973,77,500305
6342,04-06-1977,8,540604
6349,03-12-1995,72,721203
6359,06-07-1999,64,760706
6363,20-12-2000,4,736020
6366,21-02-1989,49,660221
6367,28-04-1993,44,700428
6383,07-01-1993,15,700107
6391,30-01-1975,34,520130
6408,29-06-1979,47,560629
6417,07-01-1973,40,500107
6422,23-09-1983,28,600923
6452,17-07-1965,64,420717
6468,23-02-1967,70,440223
6469,16-03-1976,4,530316
6473,30-11-1967,76,405930
6474,30-11-1957,76,341130
6478,20-05-1974,3,510520
6481,24-02-1986,1,586224
6485,21-07-1989,48,625521
6499,01-02-1986,44,630201
6501,04-11-1993,1,701104
6511,07-08-1976,47,530807
6544,04-08-1997,66,740804
6545,09-11-2005,66,785909
6546,22-10-1990,1,635822
6551,12-10-1975,24,485812
6552,21-02-1978,71,550221
6567,21-01-2006,5,786121
6571,24-05-1998,72,715324
6604,26-07-1971,72,480726
6610,03-06-1977,57,540603
6616,18-06-1976,1,530618
6619,18-02-1971,43,436218
6644,06-11-1986,1,595906
6691,15-10-1965,43,421015
6698,13-09-1979,43,525713
6729,27-12-1980,15,571227
6731,26-11-1966,13,431126
6749,29-11-1970,9,435929
6750,04-06-1969,9,460604
6753,23-05-1985,15,620523
6764,12-04-1967,19,440412
6789,26-03-2002,57,790326
6798,03-10-1975,61,485803
6803,07-02-2008,5,806207
6804,07-06-2004,5,810607
6827,28-04-1992,59,690428
6829,24-02-1991,10,636224
6844,05-11-1998,53,715905
6886,13-05-1969,66,425313
6892,22-05-1978,1,515322
6893,14-01-1967,1,440114
6895,24-06-1994,42,710624
6906,25-09-1972,64,490925
6922,27-06-1966,14,395427
6924,23-08-1990,17,670823
6936,27-04-1986,52,595227
6944,13-03-1993,43,700313
6946,29-03-1997,74,705129
6967,17-12-1976,44,531217
6978,05-04-1988,38,650405
6987,29-01-1991,1,680129
7010,30-06-1990,70,670630
7011,14-06-1988,70,615414
7043,30-06-1963,77,400630
7065,07-09-1998,5,715707
7100,23-11-1988,30,615923
7102,20-09-1994,75,675720
7112,24-06-1984,76,610624
7127,29-09-1980,3,570929
7150,16-11-1990,45,635916
7166,13-05-1987,15,640513
7186,01-08-1971,27,445601
7195,11-09-1985,50,620911
7234,04-08-1988,28,650804
7241,06-11-1984,57,575906
7286,10-04-1997,47,705210
7291,02-02-1968,77,406202
7299,16-09-1961,1,380916
7311,18-05-1972,56,490518
7324,18-05-1990,1,635318
7325,24-01-1998,24,750124
7327,22-05-1982,49,590522
7339,28-04-2001,19,745228
7348,26-12-2004,6,776026
7366,12-06-2000,29,735412
7390,04-11-1960,1,371104
7411,25-03-1990,54,635125
7412,17-10-1978,54,551017
7422,26-11-1981,74,581126
7423,08-11-1991,74,645908
7434,04-06-1969,34,425404
7435,16-06-1984,67,575416
7521,09-04-1987,74,605209
7567,15-03-1960,5,370315
7576,10-07-1985,38,620710
7586,28-03-2000,56,735128
7594,07-06-1976,64,495407
7614,05-03-2000,64,770305
7632,11-01-1971,1,480111
7672,05-04-1976,26,530405
7678,07-04-1985,3,620407
7683,01-04-1969,12,460401
7723,14-08-1993,48,665614
7724,23-02-1991,48,680223
7727,13-08-1985,31,585613
7753,23-11-2005,70,785923
7765,24-04-1985,1,585224
7772,01-03-2004,1,766230
7787,10-07-1974,34,510710
7796,27-11-2002,50,755927
7797,30-07-1993,50,700730
7800,30-10-1984,16,575830
7814,06-03-2003,61,765106
7815,19-03-1973,4,465119
7843,11-05-1989,6,660511
7855,30-03-1991,7,645130
7862,17-10-1988,74,651017
7863,12-03-1982,72,590312
7864,14-12-1958,34,351214
7914,24-12-1993,38,666024
7959,29-08-2005,1,785629
7970,20-11-1990,74,671120
7980,08-08-1999,16,760808
8013,22-06-1965,43,420622
8030,19-07-1990,1,670719
8064,29-01-1994,54,666129
8074,07-10-1981,61,581007
8076,27-09-1977,16,505727
8089,06-04-1988,35,650406
8091,10-02-1994,5,710210
8096,02-01-2007,38,796102
8105,12-03-1986,72,630312
8130,08-07-2003,62,765508
8200,31-07-1971,1,445531
8217,02-08-2001,69,780802
8276,08-08-2006,43,795608
8287,26-09-1959,14,360926
8295,23-03-1978,15,515123
8327,31-10-1972,48,455831
8333,01-02-1989,60,660201
8342,30-07-2002,76,790730
8356,04-09-1992,3,690904
8359,06-12-2002,74,791206
8362,15-11-2002,74,755915
8366,21-07-1987,41,605521
8392,08-07-1993,36,665508
8393,06-05-1989,36,660506
8432,06-03-1995,38,685106
8433,11-09-1984,38,610911
8463,04-09-1970,75,470904
8489,27-02-1980,75,526227
8502,19-04-1966,51,430419
8506,25-02-2007,69,796225
8510,24-05-1970,55,470524
8548,10-07-1972,57,455510
8568,03-02-1999,1,716203
8571,26-10-1958,54,351026
8598,03-03-1985,46,576231
8610,02-07-1975,55,485502
8611,26-10-1971,55,481026
8615,13-06-1966,12,395413
8636,12-01-1969,71,416112
8661,11-07-1981,1,545511
8666,28-10-1998,7,715828
8667,12-04-1994,77,675212
8670,07-03-1970,5,435107
8677,14-08-1978,49,550814
8678,12-09-1989,49,625712
8692,07-09-1980,71,535707
8726,10-08-1976,10,530810
8737,11-06-1975,17,485411
8738,10-07-1971,17,480710
8764,07-09-1967,70,405707
8777,11-06-1980,11,535411
9173,04-02-1968,1,450204
9174,09-12-1967,1,406009
9196,23-06-1966,21,395423
9202,09-02-1985,68,620209
9217,30-03-1967,19,405130
9226,25-02-1967,64,396225
9231,24-11-1999,29,725924
9236,07-07-1983,31,565507
9250,14-01-1986,1,630114
9273,26-10-1982,39,555826
9274,05-04-1981,39,580405
9276,06-11-1969,4,461106
9313,17-06-1987,9,605417
9316,26-12-1985,63,586026
9340,22-08-1990,54,670822
9346,10-12-1995,43,721210
9362,19-09-2000,56,735719
9366,26-06-1998,72,750626
9370,20-12-1998,59,751220
9403,22-03-1997,16,740322
9417,08-03-1972,21,490308
9418,10-04-1973,1,500410
9419,09-01-1978,1,506109
9427,09-01-1998,62,706109
9428,09-05-1988,62,650509
9433,22-05-1972,72,455322
9450,11-12-1970,68,436011
9451,05-05-1965,68,420505
9456,07-02-1969,40,416207
9457,26-09-2001,46,780926
9458,21-01-2001,46,736121
9505,21-08-1981,1,580821
9546,02-01-1983,50,556102
9555,15-07-1974,13,475515
9569,18-09-1977,19,505718
9582,14-06-1969,2,425414
9593,28-03-1995,74,685128
9606,16-02-1972,52,490216
9611,27-05-1981,23,580527
9616,19-09-1985,74,620919
9641,26-01-1968,64,450126
9642,03-11-1964,64,375903
9663,24-09-1968,19,450924
9664,13-01-1972,19,446113
9670,04-05-1971,38,480504
9675,19-04-1997,60,705219
9680,21-08-2000,36,770821
9702,16-01-1979,33,516116
9715,30-01-2005,35,776130
9717,10-01-1980,52,526110
9718,03-02-1982,52,590203
9721,05-12-1977,34,541205
9755,05-08-1978,23,515605
9760,17-02-1992,27,690217
9775,23-06-1983,70,600623
9776,05-05-1988,70,615305
9798,02-05-1977,69,505302
9820,21-03-1995,59,685121
9833,21-09-1987,51,640921
9834,17-05-1987,51,605317
9844,03-08-1968,55,450803
9845,15-08-1970,55,435615
9846,01-09-1994,54,675701
9872,17-05-1994,9,675317
9880,10-02-1998,10,706210
9914,08-12-1965,36,421208
9915,10-07-1990,27,670710
9929,19-09-1994,47,675719
9930,23-06-1995,9,720623
9933,15-10-1964,74,411015
9945,14-06-1995,31,685414
9946,20-04-1983,31,600420
9973,03-12-1972,24,456003
9987,19-08-1977,73,505619
9995,07-07-1981,54,580707
9997,07-06-1985,67,620607
10023,20-05-2000,59,735320
10040,30-12-1995,37,686030
10041,17-04-1991,37,680417
10043,29-10-1988,45,651029
10046,17-11-1973,5,465917
10066,23-07-1990,64,635523
10070,23-04-1997,9,740423
10075,01-07-1987,48,640701
10076,25-02-1997,26,696225
10077,27-06-1996,26,730627
10090,14-05-2007,29,805314
10095,06-04-2003,1,765206
10096,05-01-2001,1,780105
10145,25-09-1992,4,655725
10159,06-01-1961,50,380106
10198,24-05-1999,31,760524
10199,13-10-2006,31,795813
10200,16-04-2007,13,805216
10201,19-10-2008,13,851019
10209,27-10-1998,59,751027
10269,11-07-1967,70,405511
10273,27-11-1985,51,585927
10274,11-10-1979,51,561011
10275,25-03-1997,77,705125
10276,16-11-1999,77,761116
10282,19-06-2002,1,790619
10287,03-11-1989,48,625903
10288,07-06-1982,48,590607
10303,05-04-1985,64,620405
10350,14-11-1988,29,615914
10351,10-11-1981,29,581110
10355,10-09-2003,14,765710
10382,17-04-1992,20,655217
10389,15-10-1970,20,435815
10459,09-10-1991,17,645809
10475,28-10-1975,51,485828
10476,04-12-1973,51,501204
10479,20-12-1982,2,556020
10492,11-11-1960,70,371111
10510,26-03-1972,23,455126
10511,15-01-1973,23,500115
10517,12-11-2007,54,805912
10528,16-04-1979,47,525216
10543,23-04-1972,14,455223
10555,15-12-1958,1,351215
10563,07-01-1972,68,490107
10564,19-05-1981,68,545319
10566,09-01-1970,74,426109
10636,03-08-1994,64,710803
10639,29-01-1977,2,540129
10654,16-09-1989,46,625716
10662,25-10-1976,60,495825
10702,03-05-1961,17,380503
10703,28-06-1970,17,435428
10714,31-05-1973,66,465331
10746,04-08-1994,53,710804
10777,27-03-2007,70,805127
10778,19-03-1999,70,760319
10798,23-05-2007,1,805323
10813,13-07-2006,1,795513
10818,04-08-1995,64,720804
10828,23-01-1985,1,576123
10912,09-01-1986,15,630109
10960,20-02-1965,28,420220
10963,15-06-1967,1,440615
10987,03-12-1988,62,616003
10988,13-06-1987,62,640613
10997,06-04-1999,1,725206
10998,19-12-1990,1,671219
11004,16-11-1970,63,471116
11008,19-07-1996,51,695519
11034,19-02-1995,1,720219
11050,04-07-1984,70,575504
11063,04-01-1983,64,556104
11064,09-07-1976,64,530709
11083,17-10-1976,61,531017
11093,29-01-1982,40,590129
11105,01-04-1984,70,575201
11114,26-07-1975,1,520726
11121,10-06-1998,72,715410
11122,10-06-2002,72,790610
11123,29-01-1971,47,480129
11126,22-03-1992,1,655122
11130,08-06-1988,1,615408
11131,26-07-1980,1,570726
11136,27-09-1971,3,445727
11147,12-09-1999,5,725712
11149,14-07-1988,43,650714
11195,05-12-1976,58,531205
11208,05-05-1984,10,575305
11250,23-11-1973,26,465923
11252,08-02-1993,32,656208
11266,25-09-1961,9,380925
11267,26-10-1963,9,365826
11271,08-12-1960,18,371208
11274,14-04-1992,64,690414
11275,18-06-1990,64,635418
11286,27-01-1968,56,406127
11304,20-12-1987,28,606020
11314,02-06-1959,45,360602
11319,14-06-1969,1,425414
11327,21-10-1970,72,471021
11329,31-03-1988,69,615131
11331,14-02-1972,70,446214
11337,03-04-1992,29,690403
11359,20-08-1995,11,720820
11360,19-06-1999,11,725419
11362,11-03-1993,51,665111
11371,04-01-1969,37,416104
11372,28-09-1984,11,610928
11379,28-05-1975,74,520528
11380,06-06-1978,74,515406
11381,26-09-2006,57,795726
11405,29-09-1991,68,645729
11406,15-11-1993,68,701115
11409,02-07-2007,32,805502
11461,08-07-1997,70,740708
11491,16-07-1985,36,585516
11497,17-09-1986,11,595717
11516,09-11-1961,59,381109
11517,21-07-1967,59,405521
11545,22-03-1993,1,665122
11574,20-06-1971,1,445420
11596,04-02-1968,70,406204
11598,23-11-2004,54,775923
11609,11-02-1980,59,570211
11637,12-06-1974,73,510612
11638,24-10-1981,73,545824
11662,03-04-1995,76,720403
11676,12-05-1970,5,435312
11683,28-01-2003,7,800128
11685,23-09-1992,64,655723
11686,18-12-1975,21,486018
11687,23-01-1968,21,450123
11701,14-04-1972,9,490414
11709,03-08-1984,1,610803
11710,19-08-1994,1,675619
11713,11-06-1978,59,515411
11714,04-07-1968,59,450704
11732,20-07-1984,19,575520
11754,03-11-1989,62,661103
11755,16-09-1972,4,455716
11768,12-11-1998,1,715912
11794,07-12-1997,31,706007
11795,23-02-2000,31,770223
11804,12-12-1967,74,441212
11851,02-04-1993,65,700402
11855,01-12-1980,11,571201
11857,26-08-1975,70,520826
11860,30-10-1952,70,255830
11866,02-09-1960,1,370902
11867,19-01-1962,1,346119
11873,20-01-1991,38,636120
11874,19-01-1992,1,690119
11875,23-08-1994,1,675623
11886,13-11-1968,61,415913
11906,03-12-1967,76,441203
11907,16-01-1973,76,456116
11911,24-10-1962,8,391024
11943,09-07-1984,1,610709
11947,29-05-1987,70,640529
11976,27-12-1966,54,396027
11977,01-07-1967,54,440701
11978,09-10-1994,54,711009
11979,09-02-2005,54,776209
12003,23-06-1999,74,760623
12050,30-05-1966,52,430530
12051,30-11-1963,52,365930
12079,12-10-1999,64,725812
12092,15-05-2000,68,770515
12095,27-02-1962,47,390227
12102,07-11-1995,21,685907
12133,26-08-1991,27,645626
12144,23-11-2003,2,801123
12145,25-08-2009,2,825625
12163,16-06-1977,1,540616
12181,19-08-1984,1,610819
12220,12-01-1999,60,716112
12221,24-02-1994,60,710224
12303,05-06-2001,24,745405
12308,29-11-2001,64,781129
12324,06-03-2001,8,780306
12325,30-10-1987,8,641030
12328,08-06-1971,1,445408
12344,20-08-1967,26,405620
12358,05-07-1966,17,430705
12359,13-12-1962,17,356013
12376,17-02-1982,4,590217
12378,27-10-1973,76,465827
12382,29-11-1978,1,551129
12383,13-07-1990,1,635513
12396,17-03-1997,62,705117
12397,02-06-1996,62,730602
12416,30-05-1996,1,730530
12417,03-03-2001,1,745103
12432,07-03-1988,55,650307
12464,17-12-1982,39,591217
12468,04-07-1992,22,690704
12485,10-06-1992,34,655410
12490,14-08-2003,34,800814
12547,13-12-1990,70,636013
12561,20-06-1989,38,660620
12568,01-05-1983,44,565301
12577,05-07-1977,62,505505
12586,30-01-1970,27,470130
12599,01-01-1979,44,560101
12616,26-03-1992,27,655126
12625,07-12-1981,54,581207
12643,20-09-1989,69,625720
12662,01-06-1976,14,530601
12695,16-03-2002,68,790316
12726,09-10-1972,8,455809
12729,21-03-1991,36,680321
12730,29-11-1991,36,645929
12738,29-12-1987,23,606029
12739,17-01-1981,23,580117
12750,25-07-1967,21,405525
12754,20-08-1983,55,600820
12755,01-01-1987,55,596101
12756,21-03-1976,22,495121
12802,12-08-1992,1,690812
12810,14-10-1987,39,641014
12840,27-07-1962,60,390727
12843,05-05-1976,66,530505
12844,15-10-1969,45,461015
12850,26-08-1978,72,550826
12851,27-11-1984,72,575927
12859,21-07-2003,1,765521
12890,20-03-1985,70,585120
12908,12-03-1964,12,410312
12943,12-10-1993,55,701012
12986,08-07-2000,40,735508
12991,16-01-1970,51,470116
13044,01-03-1999,52,760301
13051,13-01-1988,55,650113
13071,18-02-1979,41,560218
13089,14-04-2006,16,795214
13090,18-06-2007,2,805418
13095,16-03-1973,76,500316
13098,15-02-2006,1,786215
13102,15-04-1972,8,490415
13113,25-11-1999,11,761125
13123,17-04-2005,56,785217
13134,03-01-1990,1,626103
13151,22-12-1981,73,581222
13171,26-08-1977,19,505626
13172,19-10-1961,36,381019
13190,28-11-1979,71,561128
13201,17-05-1960,31,370517
13231,01-07-1982,1,590701
13246,13-03-1969,46,425113
13260,27-07-2004,72,775527
13261,01-08-1967,75,440801
13262,09-04-1965,75,385209
13276,20-01-2000,76,770120
13285,25-12-1958,34,351225
13290,23-06-1964,16,410623
13291,13-01-1968,16,406113
13346,15-04-1979,50,560415
13380,18-09-1965,65,420918
13404,25-09-1989,48,660925
13405,13-08-1981,32,580813
13406,18-06-2005,42,785418
13412,20-03-1977,1,540320
13417,17-01-1979,25,516117
13447,05-07-1997,13,705505
13448,08-07-1991,13,680708
13451,18-01-1983,44,556118
13468,31-10-1983,25,601031
13469,08-02-1983,25,556208
13480,01-06-1976,16,530601
13490,25-07-1996,18,695525
13539,07-09-2001,63,780907
13548,18-03-1999,1,760318
13556,19-07-1981,32,580719
13576,07-07-1997,72,740707
13588,29-01-1997,46,740129
13590,03-08-2000,59,770803
13603,28-07-1964,46,410728
13608,15-07-1990,37,635515
13620,26-07-1993,16,700726
13640,09-08-1982,28,555609
13657,12-07-1990,59,635512
13658,23-04-1980,59,570423
13673,20-02-1994,39,710220
13687,23-05-1982,75,590523
13690,16-05-1986,70,630516
13694,20-03-2003,1,765120
13750,13-01-2008,12,806113
13751,20-07-2002,12,790720
13803,14-11-1970,1,471114
13820,01-10-1975,33,485731
13845,16-02-1996,15,730216
13852,26-01-1995,5,720126
13886,12-06-1981,44,545412
13912,20-11-1998,50,751120
13915,23-11-1997,77,741123
13921,20-02-1998,62,706220
13923,22-04-2006,7,795222
13924,09-11-1979,54,525909
13931,01-01-1965,8,420101
13955,30-12-1972,1,456030
13956,06-04-1966,1,430406
13968,13-04-1991,61,680413
13971,19-12-1989,67,626019
13998,12-10-1980,74,535812
